"lang","word","sentiment","value"
"english","libel","trust",1
"english","liberate","trust",1
"english","liberty","trust",1
"english","lieutenant","trust",1
"english","liking","trust",1
"english","linguist","trust",1
"english","lodging","trust",1
"english","lord","trust",1
"english","lovable","trust",1
"english","lovely","trust",1
"english","lovemaking","trust",1
"english","lover","trust",1
"english","loving","trust",1
"english","loyal","trust",1
"english","loyalty","trust",1
"english","machine","trust",1
"english","magnet","trust",1
"english","magnificence","trust",1
"english","magnificent","trust",1
"english","mainstay","trust",1
"english","maintenance","trust",1
"english","majestic","trust",1
"english","majesty","trust",1
"english","majority","trust",1
"english","mamma","trust",1
"english","manage","trust",1
"english","management","trust",1
"english","mandarin","trust",1
"english","manual","trust",1
"english","marine","trust",1
"english","marriage","trust",1
"english","marrow","trust",1
"english","marry","trust",1
"english","marshal","trust",1
"english","mastery","trust",1
"english","mate","trust",1
"english","mathematical","trust",1
"english","matrimony","trust",1
"english","matron","trust",1
"english","maxim","trust",1
"english","measure","trust",1
"english","measured","trust",1
"english","medal","trust",1
"english","mediate","trust",1
"english","mediator","trust",1
"english","medical","trust",1
"english","meditate","trust",1
"english","memorable","trust",1
"english","mentor","trust",1
"english","merchant","trust",1
"english","merit","trust",1
"english","meritorious","trust",1
"english","messenger","trust",1
"english","microscope","trust",1
"english","midwife","trust",1
"english","mighty","trust",1
"english","ministry","trust",1
"english","miracle","trust",1
"english","mislead","trust",1
"english","moat","trust",1
"english","moderator","trust",1
"english","modest","trust",1
"english","money","trust",1
"english","monk","trust",1
"english","monogamy","trust",1
"english","moorings","trust",1
"english","moral","trust",1
"english","morality","trust",1
"english","morals","trust",1
"english","mortgagee","trust",1
"english","mother","trust",1
"english","motherhood","trust",1
"english","mule","trust",1
"english","musical","trust",1
"english","nation","trust",1
"english","navigator","trust",1
"english","negotiate","trust",1
"english","neighbor","trust",1
"english","nest","trust",1
"english","nestle","trust",1
"english","neutral","trust",1
"english","neutrality","trust",1
"english","nobility","trust",1
"english","noble","trust",1
"english","nobleman","trust",1
"english","notable","trust",1
"english","notary","trust",1
"english","nun","trust",1
"english","nurse","trust",1
"english","nursery","trust",1
"english","nurture","trust",1
"english","oasis","trust",1
"english","oath","trust",1
"english","obedience","trust",1
"english","obey","trust",1
"english","objective","trust",1
"english","oblige","trust",1
"english","obliging","trust",1
"english","obstetrician","trust",1
"english","obvious","trust",1
"english","occupant","trust",1
"english","offering","trust",1
"english","officer","trust",1
"english","official","trust",1
"english","omniscient","trust",1
"english","opera","trust",1
"english","operation","trust",1
"english","optimism","trust",1
"english","optimist","trust",1
"english","oracle","trust",1
"english","orchestra","trust",1
"english","ordained","trust",1
"english","ordinance","trust",1
"english","ordination","trust",1
"english","organization","trust",1
"english","orthodoxy","trust",1
"english","owing","trust",1
"english","pact","trust",1
"english","paragon","trust",1
"english","parietal","trust",1
"english","parish","trust",1
"english","parliament","trust",1
"english","partake","trust",1
"english","partnership","trust",1
"english","passion","trust",1
"english","passionate","trust",1
"english","pastor","trust",1
"english","patience","trust",1
"english","patriarchal","trust",1
"english","patrol","trust",1
"english","patron","trust",1
"english","patronage","trust",1
"english","pavement","trust",1
"english","pawn","trust",1
"english","pay","trust",1
"english","peace","trust",1
"english","peaceful","trust",1
"english","pedigree","trust",1
"english","perceive","trust",1
"english","perennial","trust",1
"english","perfect","trust",1
"english","perfection","trust",1
"english","periodicity","trust",1
"english","perpetuity","trust",1
"english","personal","trust",1
"english","persuade","trust",1
"english","pertinent","trust",1
"english","phalanx","trust",1
"english","philanthropic","trust",1
"english","philanthropist","trust",1
"english","philosopher","trust",1
"english","physician","trust",1
"english","physicist","trust",1
"english","picnic","trust",1
"english","pill","trust",1
"english","pilot","trust",1
"english","pious","trust",1
"english","pith","trust",1
"english","pivot","trust",1
"english","planning","trust",1
"english","playful","trust",1
"english","playground","trust",1
"english","pleasant","trust",1
"english","pledge","trust",1
"english","police","trust",1
"english","policeman","trust",1
"english","policy","trust",1
"english","poll","trust",1
"english","pontiff","trust",1
"english","possess","trust",1
"english","powerful","trust",1
"english","practiced","trust",1
"english","praise","trust",1
"english","praiseworthy","trust",1
"english","pray","trust",1
"english","precedence","trust",1
"english","predominant","trust",1
"english","prefer","trust",1
"english","prepared","trust",1
"english","preponderance","trust",1
"english","present","trust",1
"english","preservative","trust",1
"english","president","trust",1
"english","prestige","trust",1
"english","presumption","trust",1
"english","pretty","trust",1
"english","prevalent","trust",1
"english","priest","trust",1
"english","priesthood","trust",1
"english","primer","trust",1
"english","princely","trust",1
"english","principal","trust",1
"english","privileged","trust",1
"english","privy","trust",1
"english","probity","trust",1
"english","proctor","trust",1
"english","professional","trust",1
"english","professor","trust",1
"english","professorship","trust",1
"english","proficiency","trust",1
"english","proficient","trust",1
"english","progression","trust",1
"english","promise","trust",1
"english","proof","trust",1
"english","prophet","trust",1
"english","prophylactic","trust",1
"english","protected","trust",1
"english","protecting","trust",1
"english","protector","trust",1
"english","proud","trust",1
"english","proven","trust",1
"english","provide","trust",1
"english","providing","trust",1
"english","proviso","trust",1
"english","proxy","trust",1
"english","prudent","trust",1
"english","pry","trust",1
"english","punctual","trust",1
"english","puppy","trust",1
"english","purely","trust",1
"english","purification","trust",1
"english","purify","trust",1
"english","purr","trust",1
"english","putative","trust",1
"english","quaint","trust",1
"english","qualified","trust",1
"english","radar","trust",1
"english","radiance","trust",1
"english","ranger","trust",1
"english","rapt","trust",1
"english","ratify","trust",1
"english","rational","trust",1
"english","rave","trust",1
"english","readiness","trust",1
"english","real","trust",1
"english","reassurance","trust",1
"english","reassure","trust",1
"english","recline","trust",1
"english","recommend","trust",1
"english","reconciliation","trust",1
"english","reconsideration","trust",1
"english","recruits","trust",1
"english","referee","trust",1
"english","regal","trust",1
"english","regent","trust",1
"english","registry","trust",1
"english","regularity","trust",1
"english","reimbursement","trust",1
"english","reinforcement","trust",1
"english","reinforcements","trust",1
"english","rejoice","trust",1
"english","related","trust",1
"english","relative","trust",1
"english","relevant","trust",1
"english","reliability","trust",1
"english","reliable","trust",1
"english","reliance","trust",1
"english","religion","trust",1
"english","remains","trust",1
"english","remarkable","trust",1
"english","remedy","trust",1
"english","reparation","trust",1
"english","repay","trust",1
"english","reporter","trust",1
"english","reputable","trust",1
"english","rescue","trust",1
"english","resources","trust",1
"english","respect","trust",1
"english","respectable","trust",1
"english","respectful","trust",1
"english","respects","trust",1
"english","respite","trust",1
"english","responsible","trust",1
"english","responsive","trust",1
"english","restorative","trust",1
"english","retain","trust",1
"english","retirement","trust",1
"english","reunion","trust",1
"english","revere","trust",1
"english","reverence","trust",1
"english","reverie","trust",1
"english","revival","trust",1
"english","reward","trust",1
"english","roadster","trust",1
"english","rod","trust",1
"english","romance","trust",1
"english","romantic","trust",1
"english","rooted","trust",1
"english","rota","trust",1
